"47X5BA","Tadin",NULL,"1","http://www.tadincorp.com"
"48MHLZ","Aquafina","12","1","http://www.aquafina.com"
"48Y16K","Vigo",NULL,"1",NULL
"49D83K","Irish Spring",NULL,"1","http://www.colgate.com"
"49NK1Q","Body fantasies",NULL,"1","http://www.fragrancerebel.com"
"49RBJU","OldLager",NULL,"1",NULL
"4A3RXR","Panach",NULL,"1","http://www.panach.fr"
"4AD4WV","ON Optimum Nutrition",NULL,"1","http://www.optimumnutrition.com"
"4AGUE1","Kent Brushes",NULL,"1","http://www.kentbrushes.com"
"4AKPCW","Vasenol",NULL,"1","http://www.vaseline.co.uk"
"4AS7D6","Effi",NULL,"1",NULL
"4AVUQK","Global Bebidas",NULL,"1","http://www.globalbebidas.com.br"
"4BHR9B","Hubba Bubba",NULL,"1","http://www.wrigley.com"
"4CEVJH","Paillard",NULL,"1","http://www.tripespaillard.com"
"4CLG1H","Geisha Soap",NULL,"1",NULL
"4CQF43","Breakstone's",NULL,"1","http://www.kraftbrands.com/breakstones"
"4D1NXI","Delma","2","1","http://www.delmaextra.pl"
"4D86XS","Petit Jean",NULL,"1","http://www.petitjean.fr"
"4DIIWW","Iso",NULL,"1",NULL
"4DIQHD","César","18","1","http://www.cesar.com"
"4DQ4DX","Peppi’s","4","1","http://www.intersnack.fr"
"4DWTZM","Pentair Pool Products",NULL,"1","http://www.pentairpool.com"
"4E82S3","Maggi","26","1","http://www.maggi.fr"
"4EMCUS","Amsoil",NULL,"1","http://www.amsoil.com"
"4EMJF9","Graham Webb",NULL,"1",NULL
"4F5648","Canigou",NULL,"1","http://www.mars.com"
"4F957T","Cuisinart",NULL,"1","http://www.cuisinart.com"
"4FCWQY","Qtica",NULL,"1","http://www.qtica.com"
"4FR3LY","Naturally Fresh Deodorant",NULL,"1","http://www.naturallyfreshdeodorantcrystal.com"
"4FUU54","Fermob",NULL,"1","http://www.fermob.com"
"4FV2QJ","Réo",NULL,"1",NULL
"4FXKM8","Cocoaland",NULL,"1","http://www.cocoaland.com"
"4G2FK4","Glutino",NULL,"1","http://www.glutino.com"
"4GDZ5P","Tir essuie",NULL,"1",NULL
"4GGLH5","Dyson",NULL,"1","http://www.dyson.com"
"4GKKLP","Kong",NULL,"1","http://www.kongcompany.com"
"4GVQYE","La Ménagère",NULL,"1","http://www.lamenagere.fr"
"4H3I1U","Gerblinéa",NULL,"1","http://www.gerlinea.fr"
"4H76DA","Baron/Scott Enterprises",NULL,"1",NULL
"4HAWVE","Supreme Protein",NULL,"1","http://www.supremeprotein.com"
"4HHHBF","Rubie's",NULL,"1","http://www.rubies.com"
